
*** Running under Rosetta 2: x86 code is being translated to ARM.
*** Use these numbers for smoke-testing only; benchmark on native x86-64.

2026-09-24T22:25:50+08:00
Running ./build/bm_itch
Run on (15 X 2400 MHz CPU s)
CPU Caches:
  L1 Data 64 KiB
  L1 Instruction 128 KiB
  L2 Unified 8192 KiB (x15)
Load Average: 2.57, 4.71, 4.46
WARNING: running under Rosetta 2 translation: timings are NOT representative
itch_simd_level: SSE4.1
----------------------------------------------------------------------------------------------------------------------
Benchmark                                                            Time             CPU   Iterations UserCounters...
BM_LevelSearch/sse2_from_back/depth:32/uniform:0_mean             2.69 ns         2.69 ns            3 items_per_second=371.813M/s
BM_LevelSearch/sse2_from_back/depth:32/uniform:0_median           2.69 ns         2.69 ns            3 items_per_second=371.933M/s
BM_LevelSearch/sse2_from_back/depth:32/uniform:0_stddev          0.003 ns        0.003 ns            3 items_per_second=444.934k/s
BM_LevelSearch/sse2_from_back/depth:32/uniform:0_cv               0.13 %          0.12 %             3 items_per_second=0.12%
BM_LevelSearch/sse2_from_back/depth:32/uniform:1_mean             5.72 ns         5.72 ns            3 items_per_second=174.922M/s
BM_LevelSearch/sse2_from_back/depth:32/uniform:1_median           5.71 ns         5.70 ns            3 items_per_second=175.382M/s
BM_LevelSearch/sse2_from_back/depth:32/uniform:1_stddev          0.031 ns        0.032 ns            3 items_per_second=967.36k/s
BM_LevelSearch/sse2_from_back/depth:32/uniform:1_cv               0.55 %          0.55 %             3 items_per_second=0.55%
BM_LevelSearch/sse2_from_back/depth:128/uniform:0_mean            2.69 ns         2.69 ns            3 items_per_second=371.682M/s
BM_LevelSearch/sse2_from_back/depth:128/uniform:0_median          2.69 ns         2.69 ns            3 items_per_second=371.354M/s
BM_LevelSearch/sse2_from_back/depth:128/uniform:0_stddev         0.004 ns        0.004 ns            3 items_per_second=574.956k/s
BM_LevelSearch/sse2_from_back/depth:128/uniform:0_cv              0.15 %          0.15 %             3 items_per_second=0.15%
BM_LevelSearch/sse2_from_back/depth:128/uniform:1_mean            16.6 ns         16.6 ns            3 items_per_second=60.3898M/s
BM_LevelSearch/sse2_from_back/depth:128/uniform:1_median          16.6 ns         16.5 ns            3 items_per_second=60.4279M/s
BM_LevelSearch/sse2_from_back/depth:128/uniform:1_stddev         0.100 ns        0.099 ns            3 items_per_second=362.507k/s
BM_LevelSearch/sse2_from_back/depth:128/uniform:1_cv              0.61 %          0.60 %             3 items_per_second=0.60%
BM_LevelSearch/sse2_from_back/depth:512/uniform:0_mean            2.69 ns         2.68 ns            3 items_per_second=372.479M/s
BM_LevelSearch/sse2_from_back/depth:512/uniform:0_median          2.69 ns         2.69 ns            3 items_per_second=372.013M/s
BM_LevelSearch/sse2_from_back/depth:512/uniform:0_stddev         0.008 ns        0.007 ns            3 items_per_second=1.02859M/s
BM_LevelSearch/sse2_from_back/depth:512/uniform:0_cv              0.28 %          0.28 %             3 items_per_second=0.28%
BM_LevelSearch/sse2_from_back/depth:512/uniform:1_mean            30.5 ns         30.5 ns            3 items_per_second=32.7983M/s
BM_LevelSearch/sse2_from_back/depth:512/uniform:1_median          30.5 ns         30.5 ns            3 items_per_second=32.765M/s
BM_LevelSearch/sse2_from_back/depth:512/uniform:1_stddev         0.164 ns        0.157 ns            3 items_per_second=168.786k/s
BM_LevelSearch/sse2_from_back/depth:512/uniform:1_cv              0.54 %          0.51 %             3 items_per_second=0.51%
BM_LevelSearch/sse41_from_back/depth:8/uniform:0_mean             2.55 ns         2.55 ns            3 items_per_second=392.768M/s
BM_LevelSearch/sse41_from_back/depth:8/uniform:0_median           2.54 ns         2.54 ns            3 items_per_second=393.175M/s
BM_LevelSearch/sse41_from_back/depth:8/uniform:0_stddev          0.005 ns        0.005 ns            3 items_per_second=734.048k/s
BM_LevelSearch/sse41_from_back/depth:8/uniform:0_cv               0.21 %          0.19 %             3 items_per_second=0.19%
BM_LevelSearch/sse41_from_back/depth:8/uniform:1_mean             2.63 ns         2.62 ns            3 items_per_second=381.081M/s
BM_LevelSearch/sse41_from_back/depth:8/uniform:1_median           2.63 ns         2.63 ns            3 items_per_second=380.662M/s
BM_LevelSearch/sse41_from_back/depth:8/uniform:1_stddev          0.007 ns        0.007 ns            3 items_per_second=1.05975M/s
BM_LevelSearch/sse41_from_back/depth:8/uniform:1_cv               0.28 %          0.28 %             3 items_per_second=0.28%
BM_LevelSearch/sse41_from_back/depth:32/uniform:0_mean            3.08 ns         3.08 ns            3 items_per_second=325.166M/s
BM_LevelSearch/sse41_from_back/depth:32/uniform:0_median          3.08 ns         3.08 ns            3 items_per_second=325.016M/s
BM_LevelSearch/sse41_from_back/depth:32/uniform:0_stddev         0.002 ns        0.003 ns            3 items_per_second=358.009k/s
BM_LevelSearch/sse41_from_back/depth:32/uniform:0_cv              0.07 %          0.11 %             3 items_per_second=0.11%
BM_LevelSearch/sse41_from_back/depth:32/uniform:1_mean            5.77 ns         5.76 ns            3 items_per_second=173.53M/s
BM_LevelSearch/sse41_from_back/depth:32/uniform:1_median          5.71 ns         5.70 ns            3 items_per_second=175.317M/s
BM_LevelSearch/sse41_from_back/depth:32/uniform:1_stddev         0.126 ns        0.125 ns            3 items_per_second=3.72743M/s
BM_LevelSearch/sse41_from_back/depth:32/uniform:1_cv              2.18 %          2.17 %             3 items_per_second=2.15%
BM_LevelSearch/sse41_from_back/depth:128/uniform:0_mean           3.08 ns         3.08 ns            3 items_per_second=324.664M/s
BM_LevelSearch/sse41_from_back/depth:128/uniform:0_median         3.08 ns         3.08 ns            3 items_per_second=324.639M/s
BM_LevelSearch/sse41_from_back/depth:128/uniform:0_stddev        0.003 ns        0.003 ns            3 items_per_second=335.259k/s
BM_LevelSearch/sse41_from_back/depth:128/uniform:0_cv             0.11 %          0.10 %             3 items_per_second=0.10%
BM_LevelSearch/sse41_from_back/depth:128/uniform:1_mean           17.3 ns         17.3 ns            3 items_per_second=57.6894M/s
BM_LevelSearch/sse41_from_back/depth:128/uniform:1_median         17.2 ns         17.2 ns            3 items_per_second=58.0137M/s
BM_LevelSearch/sse41_from_back/depth:128/uniform:1_stddev        0.283 ns        0.284 ns            3 items_per_second=937.024k/s
BM_LevelSearch/sse41_from_back/depth:128/uniform:1_cv             1.63 %          1.64 %             3 items_per_second=1.62%
BM_LevelSearch/sse41_from_back/depth:512/uniform:0_mean           3.08 ns         3.08 ns            3 items_per_second=324.824M/s
BM_LevelSearch/sse41_from_back/depth:512/uniform:0_median         3.08 ns         3.08 ns            3 items_per_second=324.52M/s
BM_LevelSearch/sse41_from_back/depth:512/uniform:0_stddev        0.007 ns        0.007 ns            3 items_per_second=755.93k/s
BM_LevelSearch/sse41_from_back/depth:512/uniform:0_cv             0.24 %          0.23 %             3 items_per_second=0.23%
BM_LevelSearch/sse41_from_back/depth:512/uniform:1_mean           30.7 ns         30.6 ns            3 items_per_second=32.6477M/s
BM_LevelSearch/sse41_from_back/depth:512/uniform:1_median         30.6 ns         30.6 ns            3 items_per_second=32.6678M/s
BM_LevelSearch/sse41_from_back/depth:512/uniform:1_stddev        0.047 ns        0.050 ns            3 items_per_second=53.0978k/s
BM_LevelSearch/sse41_from_back/depth:512/uniform:1_cv             0.15 %          0.16 %             3 items_per_second=0.16%
BM_LevelSearchChunks/chunks:0/depth:256/uniform:0_mean            11.0 ns         11.0 ns            3 items_per_second=91.1734M/s
BM_LevelSearchChunks/chunks:0/depth:256/uniform:0_median          11.0 ns         11.0 ns            3 items_per_second=91.2044M/s
BM_LevelSearchChunks/chunks:0/depth:256/uniform:0_stddev         0.014 ns        0.014 ns            3 items_per_second=113.038k/s
BM_LevelSearchChunks/chunks:0/depth:256/uniform:0_cv              0.13 %          0.12 %             3 items_per_second=0.12%
BM_LevelSearchChunks/chunks:0/depth:256/uniform:1_mean            22.3 ns         22.3 ns            3 items_per_second=44.9159M/s
BM_LevelSearchChunks/chunks:0/depth:256/uniform:1_median          22.2 ns         22.1 ns            3 items_per_second=45.1485M/s
BM_LevelSearchChunks/chunks:0/depth:256/uniform:1_stddev         0.375 ns        0.373 ns            3 items_per_second=746.891k/s
BM_LevelSearchChunks/chunks:0/depth:256/uniform:1_cv              1.68 %          1.67 %             3 items_per_second=1.66%
BM_LevelSearchChunks/chunks:1/depth:256/uniform:0_mean            2.58 ns         2.57 ns            3 items_per_second=388.404M/s
BM_LevelSearchChunks/chunks:1/depth:256/uniform:0_median          2.58 ns         2.58 ns            3 items_per_second=388.338M/s
BM_LevelSearchChunks/chunks:1/depth:256/uniform:0_stddev         0.001 ns        0.001 ns            3 items_per_second=177.018k/s
BM_LevelSearchChunks/chunks:1/depth:256/uniform:0_cv              0.05 %          0.05 %             3 items_per_second=0.05%
BM_LevelSearchChunks/chunks:1/depth:256/uniform:1_mean            21.6 ns         21.6 ns            3 items_per_second=46.2961M/s
BM_LevelSearchChunks/chunks:1/depth:256/uniform:1_median          21.7 ns         21.7 ns            3 items_per_second=46.149M/s
BM_LevelSearchChunks/chunks:1/depth:256/uniform:1_stddev         0.155 ns        0.155 ns            3 items_per_second=334.127k/s
BM_LevelSearchChunks/chunks:1/depth:256/uniform:1_cv              0.72 %          0.72 %             3 items_per_second=0.72%
BM_LevelSearchChunks/chunks:2/depth:256/uniform:0_mean            2.60 ns         2.59 ns            3 items_per_second=385.36M/s
BM_LevelSearchChunks/chunks:2/depth:256/uniform:0_median          2.60 ns         2.60 ns            3 items_per_second=384.926M/s
BM_LevelSearchChunks/chunks:2/depth:256/uniform:0_stddev         0.005 ns        0.005 ns            3 items_per_second=804.263k/s
BM_LevelSearchChunks/chunks:2/depth:256/uniform:0_cv              0.20 %          0.21 %             3 items_per_second=0.21%
BM_LevelSearchChunks/chunks:2/depth:256/uniform:1_mean            21.4 ns         21.4 ns            3 items_per_second=46.8059M/s
BM_LevelSearchChunks/chunks:2/depth:256/uniform:1_median          21.4 ns         21.4 ns            3 items_per_second=46.7696M/s
BM_LevelSearchChunks/chunks:2/depth:256/uniform:1_stddev         0.058 ns        0.060 ns            3 items_per_second=132.53k/s
BM_LevelSearchChunks/chunks:2/depth:256/uniform:1_cv              0.27 %          0.28 %             3 items_per_second=0.28%
BM_LevelSearchChunks/chunks:4/depth:256/uniform:0_mean            3.15 ns         3.15 ns            3 items_per_second=317.555M/s
BM_LevelSearchChunks/chunks:4/depth:256/uniform:0_median          3.15 ns         3.15 ns            3 items_per_second=317.557M/s
BM_LevelSearchChunks/chunks:4/depth:256/uniform:0_stddev         0.004 ns        0.004 ns            3 items_per_second=442.662k/s
BM_LevelSearchChunks/chunks:4/depth:256/uniform:0_cv              0.13 %          0.14 %             3 items_per_second=0.14%
BM_LevelSearchChunks/chunks:4/depth:256/uniform:1_mean            24.9 ns         24.8 ns            3 items_per_second=40.2437M/s
BM_LevelSearchChunks/chunks:4/depth:256/uniform:1_median          24.9 ns         24.9 ns            3 items_per_second=40.118M/s
BM_LevelSearchChunks/chunks:4/depth:256/uniform:1_stddev         0.138 ns        0.138 ns            3 items_per_second=224.866k/s
BM_LevelSearchChunks/chunks:4/depth:256/uniform:1_cv              0.56 %          0.56 %             3 items_per_second=0.56%
BM_LevelSearchChunks/chunks:8/depth:256/uniform:0_mean            3.17 ns         3.16 ns            3 items_per_second=316.119M/s
BM_LevelSearchChunks/chunks:8/depth:256/uniform:0_median          3.17 ns         3.16 ns            3 items_per_second=316.08M/s
BM_LevelSearchChunks/chunks:8/depth:256/uniform:0_stddev         0.001 ns        0.001 ns            3 items_per_second=107.842k/s
BM_LevelSearchChunks/chunks:8/depth:256/uniform:0_cv              0.03 %          0.03 %             3 items_per_second=0.03%
