note: Rosetta 2 hides avx2 bmi2 bmi movbe lzcnt fma f16c from CPUID but executes it; continuing

*** Running under Rosetta 2: x86 code is being translated to ARM.
*** Use these numbers for smoke-testing only; benchmark on native x86-64.

2026-09-24T22:30:02+08:00
Running ./build/bm_itch_avx2
Run on (15 X 2400 MHz CPU s)
CPU Caches:
  L1 Data 64 KiB
  L1 Instruction 128 KiB
  L2 Unified 8192 KiB (x15)
Load Average: 4.62, 4.67, 4.49
WARNING: running under Rosetta 2 translation: timings are NOT representative
itch_simd_level: AVX2
----------------------------------------------------------------------------------------------------------------------
Benchmark                                                            Time             CPU   Iterations UserCounters...
BM_LevelSearchChunks/chunks:0/depth:256/uniform:0_cv              0.07 %          0.07 %             3 items_per_second=0.07%
BM_LevelSearchChunks/chunks:0/depth:256/uniform:1_mean            22.9 ns         22.9 ns            3 items_per_second=43.685M/s
BM_LevelSearchChunks/chunks:0/depth:256/uniform:1_median          22.9 ns         22.9 ns            3 items_per_second=43.7629M/s
BM_LevelSearchChunks/chunks:0/depth:256/uniform:1_stddev         0.113 ns        0.118 ns            3 items_per_second=224.283k/s
BM_LevelSearchChunks/chunks:0/depth:256/uniform:1_cv              0.49 %          0.51 %             3 items_per_second=0.51%
BM_LevelSearchChunks/chunks:1/depth:256/uniform:0_mean            3.44 ns         3.44 ns            3 items_per_second=291.054M/s
BM_LevelSearchChunks/chunks:1/depth:256/uniform:0_median          3.44 ns         3.43 ns            3 items_per_second=291.452M/s
BM_LevelSearchChunks/chunks:1/depth:256/uniform:0_stddev         0.007 ns        0.008 ns            3 items_per_second=692.094k/s
BM_LevelSearchChunks/chunks:1/depth:256/uniform:0_cv              0.21 %          0.24 %             3 items_per_second=0.24%
BM_LevelSearchChunks/chunks:1/depth:256/uniform:1_mean            20.9 ns         20.9 ns            3 items_per_second=47.8797M/s
BM_LevelSearchChunks/chunks:1/depth:256/uniform:1_median          20.9 ns         20.9 ns            3 items_per_second=47.9469M/s
BM_LevelSearchChunks/chunks:1/depth:256/uniform:1_stddev         0.134 ns        0.134 ns            3 items_per_second=305.985k/s
BM_LevelSearchChunks/chunks:1/depth:256/uniform:1_cv              0.64 %          0.64 %             3 items_per_second=0.64%
BM_LevelSearchChunks/chunks:2/depth:256/uniform:0_mean            3.48 ns         3.48 ns            3 items_per_second=287.738M/s
BM_LevelSearchChunks/chunks:2/depth:256/uniform:0_median          3.48 ns         3.47 ns            3 items_per_second=288.072M/s
BM_LevelSearchChunks/chunks:2/depth:256/uniform:0_stddev         0.009 ns        0.009 ns            3 items_per_second=709.551k/s
BM_LevelSearchChunks/chunks:2/depth:256/uniform:0_cv              0.27 %          0.25 %             3 items_per_second=0.25%
BM_LevelSearchChunks/chunks:2/depth:256/uniform:1_mean            22.1 ns         22.0 ns            3 items_per_second=45.3753M/s
BM_LevelSearchChunks/chunks:2/depth:256/uniform:1_median          22.1 ns         22.0 ns            3 items_per_second=45.4213M/s
BM_LevelSearchChunks/chunks:2/depth:256/uniform:1_stddev         0.130 ns        0.125 ns            3 items_per_second=257.707k/s
BM_LevelSearchChunks/chunks:2/depth:256/uniform:1_cv              0.59 %          0.57 %             3 items_per_second=0.57%
BM_LevelSearchChunks/chunks:4/depth:256/uniform:0_mean            3.64 ns         3.63 ns            3 items_per_second=275.396M/s
BM_LevelSearchChunks/chunks:4/depth:256/uniform:0_median          3.64 ns         3.63 ns            3 items_per_second=275.238M/s
BM_LevelSearchChunks/chunks:4/depth:256/uniform:0_stddev         0.007 ns        0.008 ns            3 items_per_second=573.545k/s
BM_LevelSearchChunks/chunks:4/depth:256/uniform:0_cv              0.19 %          0.21 %             3 items_per_second=0.21%
BM_LevelSearchChunks/chunks:4/depth:256/uniform:1_mean            24.4 ns         24.4 ns            3 items_per_second=41.0523M/s
BM_LevelSearchChunks/chunks:4/depth:256/uniform:1_median          24.4 ns         24.3 ns            3 items_per_second=41.1075M/s
BM_LevelSearchChunks/chunks:4/depth:256/uniform:1_stddev         0.110 ns        0.119 ns            3 items_per_second=200.525k/s
BM_LevelSearchChunks/chunks:4/depth:256/uniform:1_cv              0.45 %          0.49 %             3 items_per_second=0.49%
BM_LevelSearchChunks/chunks:8/depth:256/uniform:0_mean            3.69 ns         3.68 ns            3 items_per_second=271.519M/s
BM_LevelSearchChunks/chunks:8/depth:256/uniform:0_median          3.70 ns         3.69 ns            3 items_per_second=271.263M/s
BM_LevelSearchChunks/chunks:8/depth:256/uniform:0_stddev         0.018 ns        0.018 ns            3 items_per_second=1.31326M/s
BM_LevelSearchChunks/chunks:8/depth:256/uniform:0_cv              0.48 %          0.48 %             3 items_per_second=0.48%
BM_LevelSearchChunks/chunks:8/depth:256/uniform:1_mean            30.3 ns         30.3 ns            3 items_per_second=33.0464M/s
BM_LevelSearchChunks/chunks:8/depth:256/uniform:1_median          30.4 ns         30.3 ns            3 items_per_second=32.959M/s
BM_LevelSearchChunks/chunks:8/depth:256/uniform:1_stddev         0.411 ns        0.405 ns            3 items_per_second=443.412k/s
BM_LevelSearchChunks/chunks:8/depth:256/uniform:1_cv              1.36 %          1.34 %             3 items_per_second=1.34%
BM_LevelSearchChunks/chunks:32/depth:256/uniform:0_mean           3.58 ns         3.58 ns            3 items_per_second=279.701M/s
BM_LevelSearchChunks/chunks:32/depth:256/uniform:0_median         3.58 ns         3.57 ns            3 items_per_second=279.86M/s
BM_LevelSearchChunks/chunks:32/depth:256/uniform:0_stddev        0.018 ns        0.018 ns            3 items_per_second=1.37557M/s
BM_LevelSearchChunks/chunks:32/depth:256/uniform:0_cv             0.50 %          0.49 %             3 items_per_second=0.49%
BM_LevelSearchChunks/chunks:32/depth:256/uniform:1_mean           49.9 ns         49.8 ns            3 items_per_second=20.0714M/s
BM_LevelSearchChunks/chunks:32/depth:256/uniform:1_median         49.9 ns         49.8 ns            3 items_per_second=20.0722M/s
BM_LevelSearchChunks/chunks:32/depth:256/uniform:1_stddev        0.004 ns        0.015 ns            3 items_per_second=6.18793k/s
BM_LevelSearchChunks/chunks:32/depth:256/uniform:1_cv             0.01 %          0.03 %             3 items_per_second=0.03%
BM_MapFind/legacy_quadratic_avx2/live:4096_mean                   3.37 ns         3.36 ns            3 items_per_second=297.407M/s
BM_MapFind/legacy_quadratic_avx2/live:4096_median                 3.37 ns         3.36 ns            3 items_per_second=297.516M/s
BM_MapFind/legacy_quadratic_avx2/live:4096_stddev                0.005 ns        0.005 ns            3 items_per_second=423.869k/s
BM_MapFind/legacy_quadratic_avx2/live:4096_cv                     0.15 %          0.14 %             3 items_per_second=0.14%
BM_MapFind/legacy_quadratic_avx2/live:65536_mean                  3.88 ns         3.87 ns            3 items_per_second=258.369M/s
BM_MapFind/legacy_quadratic_avx2/live:65536_median                3.88 ns         3.87 ns            3 items_per_second=258.444M/s
BM_MapFind/legacy_quadratic_avx2/live:65536_stddev               0.003 ns        0.003 ns            3 items_per_second=180.262k/s
BM_MapFind/legacy_quadratic_avx2/live:65536_cv                    0.06 %          0.07 %             3 items_per_second=0.07%
BM_MapFind/legacy_quadratic_avx2/live:114000_mean                 4.14 ns         4.13 ns            3 items_per_second=242.005M/s
BM_MapFind/legacy_quadratic_avx2/live:114000_median               4.14 ns         4.13 ns            3 items_per_second=241.995M/s
BM_MapFind/legacy_quadratic_avx2/live:114000_stddev              0.009 ns        0.010 ns            3 items_per_second=567.814k/s
BM_MapFind/legacy_quadratic_avx2/live:114000_cv                   0.21 %          0.23 %             3 items_per_second=0.23%
BM_MapFind/legacy_quadratic_avx2/live:1048576_mean                7.01 ns         7.00 ns            3 items_per_second=142.854M/s
BM_MapFind/legacy_quadratic_avx2/live:1048576_median              6.99 ns         6.99 ns            3 items_per_second=143.155M/s
BM_MapFind/legacy_quadratic_avx2/live:1048576_stddev             0.036 ns        0.036 ns            3 items_per_second=729.863k/s
BM_MapFind/legacy_quadratic_avx2/live:1048576_cv                  0.52 %          0.51 %             3 items_per_second=0.51%
BM_MapFind/legacy_quadratic_avx2/live:3600000_mean                17.8 ns         17.8 ns            3 items_per_second=56.2521M/s
BM_MapFind/legacy_quadratic_avx2/live:3600000_median              17.8 ns         17.8 ns            3 items_per_second=56.2582M/s
BM_MapFind/legacy_quadratic_avx2/live:3600000_stddev             0.013 ns        0.015 ns            3 items_per_second=47.2264k/s
BM_MapFind/legacy_quadratic_avx2/live:3600000_cv                  0.07 %          0.08 %             3 items_per_second=0.08%
BM_MapFind/legacy_quadratic_scalar/live:4096_mean                0.658 ns        0.656 ns            3 items_per_second=1.52385G/s
BM_MapFind/legacy_quadratic_scalar/live:4096_median              0.658 ns        0.656 ns            3 items_per_second=1.52332G/s
BM_MapFind/legacy_quadratic_scalar/live:4096_stddev              0.001 ns        0.001 ns            3 items_per_second=1.78932M/s
BM_MapFind/legacy_quadratic_scalar/live:4096_cv                   0.12 %          0.12 %             3 items_per_second=0.12%
BM_MapFind/legacy_quadratic_scalar/live:65536_mean               0.767 ns        0.766 ns            3 items_per_second=1.30568G/s
BM_MapFind/legacy_quadratic_scalar/live:65536_median             0.764 ns        0.762 ns            3 items_per_second=1.31181G/s
BM_MapFind/legacy_quadratic_scalar/live:65536_stddev             0.008 ns        0.009 ns            3 items_per_second=14.5093M/s
BM_MapFind/legacy_quadratic_scalar/live:65536_cv                  1.09 %          1.12 %             3 items_per_second=1.11%
BM_MapFind/legacy_quadratic_scalar/live:114000_mean              0.896 ns        0.894 ns            3 items_per_second=1.11823G/s
BM_MapFind/legacy_quadratic_scalar/live:114000_median            0.892 ns        0.891 ns            3 items_per_second=1.12245G/s
BM_MapFind/legacy_quadratic_scalar/live:114000_stddev            0.012 ns        0.012 ns            3 items_per_second=14.4067M/s
BM_MapFind/legacy_quadratic_scalar/live:114000_cv                 1.33 %          1.30 %             3 items_per_second=1.29%
BM_MapFind/legacy_quadratic_scalar/live:1048576_mean              2.78 ns         2.78 ns            3 items_per_second=359.981M/s
BM_MapFind/legacy_quadratic_scalar/live:1048576_median            2.76 ns         2.76 ns            3 items_per_second=362.161M/s
BM_MapFind/legacy_quadratic_scalar/live:1048576_stddev           0.032 ns        0.031 ns            3 items_per_second=4.05478M/s
BM_MapFind/legacy_quadratic_scalar/live:1048576_cv                1.16 %          1.13 %             3 items_per_second=1.13%
BM_MapFind/legacy_quadratic_scalar/live:3600000_mean              4.53 ns         4.53 ns            3 items_per_second=220.914M/s
BM_MapFind/legacy_quadratic_scalar/live:3600000_median            4.53 ns         4.52 ns            3 items_per_second=221.231M/s
BM_MapFind/legacy_quadratic_scalar/live:3600000_stddev           0.022 ns        0.021 ns            3 items_per_second=1.03527M/s
BM_MapFind/legacy_quadratic_scalar/live:3600000_cv                0.49 %          0.47 %             3 items_per_second=0.47%
BM_MapFind/swiss_swar8/live:4096_mean                             1.38 ns         1.38 ns            3 items_per_second=725.374M/s load=0.5
BM_MapFind/swiss_swar8/live:4096_median                           1.39 ns         1.39 ns            3 items_per_second=721.094M/s load=0.5
BM_MapFind/swiss_swar8/live:4096_stddev                          0.014 ns        0.014 ns            3 items_per_second=7.48333M/s load=0
BM_MapFind/swiss_swar8/live:4096_cv                               1.00 %          1.03 %             3 items_per_second=1.03% load=0.00%
BM_MapFind/swiss_swar8/live:65536_mean                            1.89 ns         1.88 ns            3 items_per_second=531.285M/s load=0.5
BM_MapFind/swiss_swar8/live:65536_median                          1.89 ns         1.88 ns            3 items_per_second=531.155M/s load=0.5
BM_MapFind/swiss_swar8/live:65536_stddev                         0.003 ns        0.003 ns            3 items_per_second=829.84k/s load=0
BM_MapFind/swiss_swar8/live:65536_cv                              0.15 %          0.16 %             3 items_per_second=0.16% load=0.00%
BM_MapFind/swiss_swar8/live:114000_mean                           2.12 ns         2.12 ns            3 items_per_second=471.537M/s load=0.869751
BM_MapFind/swiss_swar8/live:114000_median                         2.12 ns         2.12 ns            3 items_per_second=471.43M/s load=0.869751
BM_MapFind/swiss_swar8/live:114000_stddev                        0.007 ns        0.007 ns            3 items_per_second=1.58717M/s load=0
BM_MapFind/swiss_swar8/live:114000_cv                             0.31 %          0.34 %             3 items_per_second=0.34% load=0.00%
BM_MapFind/swiss_swar8/live:1048576_mean                          9.11 ns         9.09 ns            3 items_per_second=109.996M/s load=0.5
BM_MapFind/swiss_swar8/live:1048576_median                        9.15 ns         9.12 ns            3 items_per_second=109.6M/s load=0.5
BM_MapFind/swiss_swar8/live:1048576_stddev                       0.192 ns        0.186 ns            3 items_per_second=2.26304M/s load=0
BM_MapFind/swiss_swar8/live:1048576_cv                            2.11 %          2.05 %             3 items_per_second=2.06% load=0.00%
BM_MapFind/swiss_swar8/live:3600000_mean                          11.0 ns         10.9 ns            3 items_per_second=91.4327M/s load=0.858307
BM_MapFind/swiss_swar8/live:3600000_median                        10.9 ns         10.9 ns            3 items_per_second=91.8292M/s load=0.858307
BM_MapFind/swiss_swar8/live:3600000_stddev                       0.167 ns        0.164 ns            3 items_per_second=1.36284M/s load=0
BM_MapFind/swiss_swar8/live:3600000_cv                            1.52 %          1.50 %             3 items_per_second=1.49% load=0.00%
BM_MapFind/swiss_sse2_16/live:4096_mean                           1.75 ns         1.74 ns            3 items_per_second=573.402M/s load=0.5
BM_MapFind/swiss_sse2_16/live:4096_median                         1.75 ns         1.75 ns            3 items_per_second=572.658M/s load=0.5
BM_MapFind/swiss_sse2_16/live:4096_stddev                        0.006 ns        0.005 ns            3 items_per_second=1.66394M/s load=0
BM_MapFind/swiss_sse2_16/live:4096_cv                             0.35 %          0.29 %             3 items_per_second=0.29% load=0.00%
BM_MapFind/swiss_sse2_16/live:65536_mean                          2.28 ns         2.28 ns            3 items_per_second=439.048M/s load=0.5
BM_MapFind/swiss_sse2_16/live:65536_median                        2.27 ns         2.27 ns            3 items_per_second=439.867M/s load=0.5
BM_MapFind/swiss_sse2_16/live:65536_stddev                       0.013 ns        0.011 ns            3 items_per_second=2.15576M/s load=0
BM_MapFind/swiss_sse2_16/live:65536_cv                            0.57 %          0.49 %             3 items_per_second=0.49% load=0.00%
BM_MapFind/swiss_sse2_16/live:114000_mean                         2.57 ns         2.56 ns            3 items_per_second=389.999M/s load=0.869751
BM_MapFind/swiss_sse2_16/live:114000_median                       2.57 ns         2.57 ns            3 items_per_second=389.406M/s load=0.869751
BM_MapFind/swiss_sse2_16/live:114000_stddev                      0.008 ns        0.008 ns            3 items_per_second=1.18899M/s load=0
BM_MapFind/swiss_sse2_16/live:114000_cv                           0.31 %          0.30 %             3 items_per_second=0.30% load=0.00%
BM_MapFind/swiss_sse2_16/live:1048576_mean                        9.37 ns         9.37 ns            3 items_per_second=106.741M/s load=0.5
BM_MapFind/swiss_sse2_16/live:1048576_median                      9.39 ns         9.38 ns            3 items_per_second=106.611M/s load=0.5
BM_MapFind/swiss_sse2_16/live:1048576_stddev                     0.050 ns        0.050 ns            3 items_per_second=571.07k/s load=0
BM_MapFind/swiss_sse2_16/live:1048576_cv                          0.53 %          0.53 %             3 items_per_second=0.54% load=0.00%
BM_MapFind/swiss_sse2_16/live:3600000_mean                        12.2 ns         12.2 ns            3 items_per_second=81.8944M/s load=0.858307
BM_MapFind/swiss_sse2_16/live:3600000_median                      12.4 ns         12.4 ns            3 items_per_second=80.853M/s load=0.858307
BM_MapFind/swiss_sse2_16/live:3600000_stddev                     0.457 ns        0.448 ns            3 items_per_second=3.05345M/s load=0
BM_MapFind/swiss_sse2_16/live:3600000_cv                          3.73 %          3.67 %             3 items_per_second=3.73% load=0.00%
BM_MapFind/swiss_avx2_32/live:4096_mean                           2.78 ns         2.77 ns            3 items_per_second=360.431M/s load=0.5
BM_MapFind/swiss_avx2_32/live:4096_median                         2.77 ns         2.77 ns            3 items_per_second=360.73M/s load=0.5
BM_MapFind/swiss_avx2_32/live:4096_stddev                        0.006 ns        0.006 ns            3 items_per_second=814.84k/s load=0
BM_MapFind/swiss_avx2_32/live:4096_cv                             0.22 %          0.23 %             3 items_per_second=0.23% load=0.00%
BM_MapFind/swiss_avx2_32/live:65536_mean                          3.07 ns         3.07 ns            3 items_per_second=326.141M/s load=0.5
BM_MapFind/swiss_avx2_32/live:65536_median                        3.07 ns         3.07 ns            3 items_per_second=326.07M/s load=0.5
BM_MapFind/swiss_avx2_32/live:65536_stddev                       0.007 ns        0.007 ns            3 items_per_second=722.511k/s load=0
BM_MapFind/swiss_avx2_32/live:65536_cv                            0.23 %          0.22 %             3 items_per_second=0.22% load=0.00%
BM_MapFind/swiss_avx2_32/live:114000_mean                         3.28 ns         3.28 ns            3 items_per_second=305.313M/s load=0.869751
BM_MapFind/swiss_avx2_32/live:114000_median                       3.27 ns         3.27 ns            3 items_per_second=305.445M/s load=0.869751
BM_MapFind/swiss_avx2_32/live:114000_stddev                      0.005 ns        0.005 ns            3 items_per_second=449.13k/s load=0
BM_MapFind/swiss_avx2_32/live:114000_cv                           0.14 %          0.15 %             3 items_per_second=0.15% load=0.00%
BM_MapFind/swiss_avx2_32/live:1048576_mean                        7.87 ns         7.87 ns            3 items_per_second=127.015M/s load=0.5
BM_MapFind/swiss_avx2_32/live:1048576_median                      7.84 ns         7.84 ns            3 items_per_second=127.571M/s load=0.5
BM_MapFind/swiss_avx2_32/live:1048576_stddev                     0.068 ns        0.068 ns            3 items_per_second=1.09648M/s load=0
BM_MapFind/swiss_avx2_32/live:1048576_cv                          0.87 %          0.87 %             3 items_per_second=0.86% load=0.00%
BM_MapFind/swiss_avx2_32/live:3600000_mean                        12.5 ns         12.5 ns            3 items_per_second=79.7717M/s load=0.858307
BM_MapFind/swiss_avx2_32/live:3600000_median                      12.5 ns         12.5 ns            3 items_per_second=80.187M/s load=0.858307
BM_MapFind/swiss_avx2_32/live:3600000_stddev                     0.222 ns        0.220 ns            3 items_per_second=1.39132M/s load=0
BM_MapFind/swiss_avx2_32/live:3600000_cv                          1.77 %          1.76 %             3 items_per_second=1.74% load=0.00%
BM_MapFindMiss/swiss_swar8/live:4096_mean                         1.25 ns         1.25 ns            3 items_per_second=797.672M/s
BM_MapFindMiss/swiss_swar8/live:4096_median                       1.25 ns         1.25 ns            3 items_per_second=797.436M/s
BM_MapFindMiss/swiss_swar8/live:4096_stddev                      0.001 ns        0.001 ns            3 items_per_second=698.358k/s
BM_MapFindMiss/swiss_swar8/live:4096_cv                           0.09 %          0.09 %             3 items_per_second=0.09%
BM_MapFindMiss/swiss_swar8/live:65536_mean                        1.29 ns         1.29 ns            3 items_per_second=772.582M/s
BM_MapFindMiss/swiss_swar8/live:65536_median                      1.30 ns         1.30 ns            3 items_per_second=772.108M/s
BM_MapFindMiss/swiss_swar8/live:65536_stddev                     0.002 ns        0.002 ns            3 items_per_second=1.1539M/s
BM_MapFindMiss/swiss_swar8/live:65536_cv                          0.15 %          0.15 %             3 items_per_second=0.15%
BM_MapFindMiss/swiss_swar8/live:114000_mean                       6.18 ns         6.18 ns            3 items_per_second=161.905M/s
BM_MapFindMiss/swiss_swar8/live:114000_median                     6.15 ns         6.15 ns            3 items_per_second=162.636M/s
BM_MapFindMiss/swiss_swar8/live:114000_stddev                    0.061 ns        0.061 ns            3 items_per_second=1.58402M/s
BM_MapFindMiss/swiss_swar8/live:114000_cv                         0.98 %          0.98 %             3 items_per_second=0.98%
BM_MapFindMiss/swiss_swar8/live:1048576_mean                      1.74 ns         1.74 ns            3 items_per_second=573.553M/s
BM_MapFindMiss/swiss_swar8/live:1048576_median                    1.74 ns         1.74 ns            3 items_per_second=574.224M/s
BM_MapFindMiss/swiss_swar8/live:1048576_stddev                   0.004 ns        0.004 ns            3 items_per_second=1.43804M/s
BM_MapFindMiss/swiss_swar8/live:1048576_cv                        0.26 %          0.25 %             3 items_per_second=0.25%
BM_MapFindMiss/swiss_swar8/live:3600000_mean                      7.99 ns         7.99 ns            3 items_per_second=125.171M/s
BM_MapFindMiss/swiss_swar8/live:3600000_median                    7.95 ns         7.95 ns            3 items_per_second=125.753M/s
BM_MapFindMiss/swiss_swar8/live:3600000_stddev                   0.117 ns        0.117 ns            3 items_per_second=1.82799M/s
BM_MapFindMiss/swiss_swar8/live:3600000_cv                        1.47 %          1.47 %             3 items_per_second=1.46%
BM_MapFindMiss/swiss_sse2_16/live:4096_mean                       2.42 ns         2.41 ns            3 items_per_second=415.024M/s
BM_MapFindMiss/swiss_sse2_16/live:4096_median                     2.44 ns         2.42 ns            3 items_per_second=413.295M/s
BM_MapFindMiss/swiss_sse2_16/live:4096_stddev                    0.031 ns        0.022 ns            3 items_per_second=3.81493M/s
BM_MapFindMiss/swiss_sse2_16/live:4096_cv                         1.29 %          0.91 %             3 items_per_second=0.92%
BM_MapFindMiss/swiss_sse2_16/live:65536_mean                      2.43 ns         2.43 ns            3 items_per_second=411.643M/s
BM_MapFindMiss/swiss_sse2_16/live:65536_median                    2.43 ns         2.43 ns            3 items_per_second=411.433M/s
BM_MapFindMiss/swiss_sse2_16/live:65536_stddev                   0.008 ns        0.006 ns            3 items_per_second=1.02243M/s
BM_MapFindMiss/swiss_sse2_16/live:65536_cv                        0.35 %          0.25 %             3 items_per_second=0.25%
BM_MapFindMiss/swiss_sse2_16/live:114000_mean                     8.22 ns         8.20 ns            3 items_per_second=122.071M/s
BM_MapFindMiss/swiss_sse2_16/live:114000_median                   8.30 ns         8.28 ns            3 items_per_second=120.792M/s
BM_MapFindMiss/swiss_sse2_16/live:114000_stddev                  0.291 ns        0.267 ns            3 items_per_second=4.02472M/s
BM_MapFindMiss/swiss_sse2_16/live:114000_cv                       3.54 %          3.25 %             3 items_per_second=3.30%
BM_MapFindMiss/swiss_sse2_16/live:1048576_mean                    3.18 ns         3.13 ns            3 items_per_second=319.261M/s
BM_MapFindMiss/swiss_sse2_16/live:1048576_median                  3.20 ns         3.16 ns            3 items_per_second=316.647M/s
BM_MapFindMiss/swiss_sse2_16/live:1048576_stddev                 0.137 ns        0.111 ns            3 items_per_second=11.4617M/s
BM_MapFindMiss/swiss_sse2_16/live:1048576_cv                      4.31 %          3.55 %             3 items_per_second=3.59%
BM_MapFindMiss/swiss_sse2_16/live:3600000_mean                    8.52 ns         8.48 ns            3 items_per_second=118.145M/s
BM_MapFindMiss/swiss_sse2_16/live:3600000_median                  8.22 ns         8.22 ns            3 items_per_second=121.724M/s
BM_MapFindMiss/swiss_sse2_16/live:3600000_stddev                 0.550 ns        0.491 ns            3 items_per_second=6.61879M/s
BM_MapFindMiss/swiss_sse2_16/live:3600000_cv                      6.45 %          5.79 %             3 items_per_second=5.60%
BM_MapFindMiss/swiss_avx2_32/live:4096_mean                       4.77 ns         4.74 ns            3 items_per_second=210.775M/s
BM_MapFindMiss/swiss_avx2_32/live:4096_median                     4.76 ns         4.73 ns            3 items_per_second=211.26M/s
BM_MapFindMiss/swiss_avx2_32/live:4096_stddev                    0.095 ns        0.064 ns            3 items_per_second=2.84076M/s
BM_MapFindMiss/swiss_avx2_32/live:4096_cv                         1.99 %          1.35 %             3 items_per_second=1.35%
BM_MapFindMiss/swiss_avx2_32/live:65536_mean                      4.78 ns         4.77 ns            3 items_per_second=209.687M/s
BM_MapFindMiss/swiss_avx2_32/live:65536_median                    4.79 ns         4.77 ns            3 items_per_second=209.577M/s
BM_MapFindMiss/swiss_avx2_32/live:65536_stddev                   0.050 ns        0.045 ns            3 items_per_second=2.00121M/s
BM_MapFindMiss/swiss_avx2_32/live:65536_cv                        1.04 %          0.95 %             3 items_per_second=0.95%
BM_MapFindMiss/swiss_avx2_32/live:114000_mean                     7.82 ns         7.82 ns            3 items_per_second=128.265M/s
BM_MapFindMiss/swiss_avx2_32/live:114000_median                   7.64 ns         7.64 ns            3 items_per_second=130.834M/s
BM_MapFindMiss/swiss_avx2_32/live:114000_stddev                  0.480 ns        0.480 ns            3 items_per_second=7.66619M/s
BM_MapFindMiss/swiss_avx2_32/live:114000_cv                       6.14 %          6.14 %             3 items_per_second=5.98%
BM_MapFindMiss/swiss_avx2_32/live:1048576_mean                    6.23 ns         6.18 ns            3 items_per_second=162.028M/s
BM_MapFindMiss/swiss_avx2_32/live:1048576_median                  6.27 ns         6.21 ns            3 items_per_second=161.069M/s
BM_MapFindMiss/swiss_avx2_32/live:1048576_stddev                 0.233 ns        0.188 ns            3 items_per_second=4.96017M/s
BM_MapFindMiss/swiss_avx2_32/live:1048576_cv                      3.74 %          3.04 %             3 items_per_second=3.06%
BM_MapFindMiss/swiss_avx2_32/live:3600000_mean                    9.53 ns         9.47 ns            3 items_per_second=105.944M/s
BM_MapFindMiss/swiss_avx2_32/live:3600000_median                  9.37 ns         9.32 ns            3 items_per_second=107.247M/s
BM_MapFindMiss/swiss_avx2_32/live:3600000_stddev                 0.764 ns        0.700 ns            3 items_per_second=7.673M/s
BM_MapFindMiss/swiss_avx2_32/live:3600000_cv                      8.02 %          7.39 %             3 items_per_second=7.24%
BM_MapChurn/swiss_swar8/live:4096_mean                            3.09 ns         3.09 ns            3 items_per_second=323.989M/s rehashes=0
BM_MapChurn/swiss_swar8/live:4096_median                          3.09 ns         3.09 ns            3 items_per_second=324.036M/s rehashes=0
BM_MapChurn/swiss_swar8/live:4096_stddev                         0.024 ns        0.023 ns            3 items_per_second=2.39269M/s rehashes=0
BM_MapChurn/swiss_swar8/live:4096_cv                              0.78 %          0.74 %             3 items_per_second=0.74% rehashes=0.00%
BM_MapChurn/swiss_swar8/live:65536_mean                           4.15 ns         4.14 ns            3 items_per_second=241.312M/s rehashes=0
BM_MapChurn/swiss_swar8/live:65536_median                         4.14 ns         4.14 ns            3 items_per_second=241.341M/s rehashes=0
BM_MapChurn/swiss_swar8/live:65536_stddev                        0.008 ns        0.007 ns            3 items_per_second=431.837k/s rehashes=0
BM_MapChurn/swiss_swar8/live:65536_cv                             0.19 %          0.18 %             3 items_per_second=0.18% rehashes=0.00%
BM_MapChurn/swiss_swar8/live:114000_mean                          4.48 ns         4.48 ns            3 items_per_second=223.103M/s rehashes=1
BM_MapChurn/swiss_swar8/live:114000_median                        4.48 ns         4.48 ns            3 items_per_second=223.261M/s rehashes=1
BM_MapChurn/swiss_swar8/live:114000_stddev                       0.017 ns        0.016 ns            3 items_per_second=783.039k/s rehashes=0
BM_MapChurn/swiss_swar8/live:114000_cv                            0.38 %          0.35 %             3 items_per_second=0.35% rehashes=0.00%
BM_MapChurn/swiss_swar8/live:1048576_mean                         17.6 ns         17.6 ns            3 items_per_second=56.6901M/s rehashes=0
BM_MapChurn/swiss_swar8/live:1048576_median                       17.6 ns         17.6 ns            3 items_per_second=56.7858M/s rehashes=0
BM_MapChurn/swiss_swar8/live:1048576_stddev                      0.162 ns        0.156 ns            3 items_per_second=499.782k/s rehashes=0
BM_MapChurn/swiss_swar8/live:1048576_cv                           0.92 %          0.88 %             3 items_per_second=0.88% rehashes=0.00%
BM_MapChurn/swiss_swar8/live:3600000_mean                         24.4 ns         24.3 ns            3 items_per_second=41.1702M/s rehashes=1
BM_MapChurn/swiss_swar8/live:3600000_median                       24.2 ns         24.2 ns            3 items_per_second=41.2989M/s rehashes=1
BM_MapChurn/swiss_swar8/live:3600000_stddev                      0.276 ns        0.205 ns            3 items_per_second=345.301k/s rehashes=0
BM_MapChurn/swiss_swar8/live:3600000_cv                           1.13 %          0.84 %             3 items_per_second=0.84% rehashes=0.00%
BM_MapChurn/swiss_sse2_16/live:4096_mean                          5.54 ns         5.44 ns            3 items_per_second=183.887M/s rehashes=0
BM_MapChurn/swiss_sse2_16/live:4096_median                        5.60 ns         5.51 ns            3 items_per_second=181.414M/s rehashes=0
BM_MapChurn/swiss_sse2_16/live:4096_stddev                       0.256 ns        0.214 ns            3 items_per_second=7.36175M/s rehashes=0
BM_MapChurn/swiss_sse2_16/live:4096_cv                            4.61 %          3.93 %             3 items_per_second=4.00% rehashes=0.00%
